,DK,Neil1,Neil2,WT
0,1.1184774169750755,0.8242247117175008,0.7791838617305066,1.2406105276432917
1,1.1184739426150625,0.8242223715931575,0.7791818251280288,1.2406079084365225
2,1.1184669960870952,0.8242176922082861,0.7791777516698725,1.240602669143669
3,1.1184565804490545,0.8242106759899627,0.7791716441617179,1.2405948135481564
4,1.1184427049531704,0.824201326780765,0.7791635055380656,1.2405843527381952
5,1.1184253702562796,0.8241896448234022,0.7791533361212716,1.2405712823195933
6,1.1184045906880375,0.8241756356342015,0.7791411407046768,1.240555611349277
7,1.1183803735568008,0.824159304813269,0.7791269236684096,1.2405373462536646
8,1.1183527336091494,0.8241406587598079,0.7791106908929193,1.240516502402575
9,1.118321688132136,0.8241197067934529,0.7790924493002298,1.2404930900204558
10,1.118287251990124,0.8240964547275562,0.7790722057353606,1.240467120751052
11,1.1182494434512804,0.8240709125228827,0.7790499679747269,1.2404386032096408
12,1.1182082806996927,0.824043088535945,0.7790257428129806,1.240407549538278
13,1.1181637872417063,0.8240129934199587,0.7789995400191306,1.2403739758705656
14,1.118115985039791,0.8239806371380991,0.7789713679512541,1.2403378957151157
15,1.1180648982420889,0.8239460312029586,0.7789412366716539,1.2402993270709692
16,1.1180105538617773,0.823909188708189,0.778909156883942,1.2402582895252734
17,1.117952981144646,0.8238701240076169,0.7788751433298945,1.2402148043848265
18,1.1178922107774116,0.8238288516660298,0.7788392074519856,1.2401688936396125
19,1.1178282742235228,0.8237853864047969,0.7788013609645417,1.2401205795717563
20,1.1177612044732126,0.8237397453408954,0.7787616181880553,1.2400698838375919
21,1.1176910334979147,0.823691943348975,0.7787199922963577,1.2400168316979134
22,1.1176177979153723,0.8236419991438375,0.7786764991760683,1.2399614527375176
23,1.1175415345967201,0.8235899307623958,0.7786311541950345,1.2399037724194617
24,1.1174622807265107,0.8235357554311502,0.7785839730145128,1.239843819344346
25,1.1173800764162796,0.8234794923659091,0.7785349713139778,1.239781623448036
26,1.1172949643044652,0.8234211632700067,0.7784841661643218,1.2397172142336859
27,1.117206988343053,0.8233607882246523,0.7784315765468754,1.2396506274256809
28,1.1171161912805836,0.8232983904937616,0.7783772205694756,1.2395818963117453
29,1.1170226136404944,0.8232339893234635,0.7783211159771296,1.2395110496441997
30,1.1169263040606092,0.8231676073081764,0.7782632806771831,1.23943812589389
31,1.1168273056796931,0.8230992659836064,0.7782037327257366,1.2393631567102825
32,1.1167256674734976,0.8230289897470854,0.7781424940594235,1.239286183877289
33,1.1166214361807252,0.8229568021833833,0.7780795829563987,1.239207242431546
34,1.1165146603105902,0.8228827278669193,0.778015020158364,1.2391263709551512
35,1.1164053906488374,0.822806792126703,0.7779488260889389,1.2390436068658992
36,1.116293676548244,0.8227290195689089,0.7778810223762522,1.2389589919109794
37,1.1161795703806534,0.8226494362151597,0.7778116303299426,1.2388725694478966
38,1.1160631231871556,0.8225680680586758,0.7777406717202879,1.238784382228824
39,1.1159443882614934,0.8224849420978325,0.7776681686449981,1.238694473550869
40,1.1158234156862423,0.8224000826217422,0.7775941427221214,1.238602887778561
41,1.1157002616971194,0.8223135171062907,0.7775186153909198,1.2385096662842145
42,1.1155749782046354,0.8222252737589361,0.7774416107713327,1.2384148558434867
43,1.1154476180337578,0.8221353797112783,0.7773631510924552,1.238318500288008
44,1.1153182360219356,0.8220438630429423,0.7772832588137933,1.2382206500563333
45,1.1151868863911167,0.8219507521427932,0.777201957460247,1.2381213498370278
46,1.1150536281273744,0.8218560750841829,0.7771192704113924,1.2380206462315566
47,1.114918513092026,0.8217598606575307,0.7770352202677079,1.237918594101383
48,1.1147815957158935,0.8216621367667878,0.7769498302656431,1.2378152370593347
49,1.1146429370740232,0.8215629318274684,0.7768631231852645,1.2377106333134813
50,1.1145025892462626,0.8214622764144618,0.7767751250325997,1.2376048252786076
51,1.1143606047805508,0.821360198169166,0.7766858556462749,1.2374978591314818
52,1.1142170478705211,0.8212567266744473,0.7765953404747776,1.2373897951222985
53,1.1140719665405197,0.8211518904859636,0.7765036019864379,1.2372806693203895
54,1.1139254138028165,0.8210457188470949,0.7764106625193902,1.2371705339999712
55,1.1137774509526703,0.8209382386903313,0.7763165466882819,1.2370594447926067
56,1.1136281272677697,0.8208294791200134,0.7762212722794407,1.2369474480312197
57,1.1134774962430607,0.820719468548488,0.7761248650574778,1.2368345981528428
58,1.1133256112551408,0.8206082357406054,0.776027347570712,1.2367209460187358
59,1.1131725313254148,0.8204958111112746,0.7759287442507102,1.2366065442601437
60,1.1130183143606662,0.820382221576012,0.7758290744613101,1.236491441201111
61,1.1128630033057427,0.8202674917861151,0.7757283586505346,1.2363756910334585
62,1.112706655234475,0.8201516534654552,0.7756266219836107,1.236259341263337
63,1.1125493192199425,0.8200347336042411,0.775523885350343,1.2361424452080452
64,1.1123910481476131,0.8199167603086365,0.7754201692726255,1.23602505237968
65,1.1122318900049402,0.8197977608034092,0.775315495005987,1.2359072059660665
66,1.1120718985382667,0.8196777627479971,0.7752098844186348,1.2357889574462233
67,1.1119111211014663,0.8195567924226614,0.7751033578779744,1.235670353763638
68,1.1117496085807814,0.8194348764910478,0.774995935294299,1.2355514439430637
69,1.111587410557176,0.8193120407920087,0.7748876376510221,1.2354322750082052
70,1.111424572656769,0.8191883102059732,0.7747784813666335,1.2353128930463884
71,1.111261143213971,0.8190637121858519,0.7746684871709575,1.2351933453811892
72,1.1110971667671936,0.8189382701788288,0.7745576743598845,1.2350736688572912
73,1.110932690862028,0.8188120104296867,0.7744460628917232,1.2349539133081815
74,1.110767762411621,0.8186849587391688,0.7743336693814319,1.2348341295142906
75,1.1106024200337248,0.8185571361696556,0.7742205102197404,1.2347143521301107
76,1.1104367104787913,0.8184285685403176,0.7741066047305317,1.2345946224777813
77,1.1102706755646128,0.8182992791019655,0.7739919705986634,1.2344749824403212
78,1.1101043586304922,0.8181692839409532,0.7738766247635351,1.2343554714603877
79,1.1099378039435555,0.8180386117981411,0.7737605840078654,1.2342361349994546
80,1.1097710482172851,0.8179072828978494,0.7736438599475338,1.2341170036962532
81,1.1096041114998447,0.8177753222993557,0.7735264697823745,1.233998101086882
82,1.1094370489256258,0.8176427486475221,0.7734084277416281,1.2338794726676057
83,1.1092699004459081,0.8175095826755528,0.7732897509015106,1.233761155301942
84,1.1091027003434246,0.8173758453558754,0.7731704542528134,1.2336431767964193
85,1.1089354808503067,0.8172415567671978,0.7730505481046989,1.233525563912737
86,1.1087682773292336,0.8171067367804217,0.772930047641948,1.233408351078264
87,1.1086011319474613,0.8169714048056819,0.7728089647530025,1.2332915650059977
88,1.108434077963226,0.8168355815826394,0.7726873147953803,1.2331752333376194
89,1.108267147949367,0.8166992836165972,0.7725651085789648,1.2330593829487728
90,1.1081003703002767,0.8165625254919375,0.7724423588610466,1.2329440381145056
91,1.1079337774848392,0.8164253276233024,0.772319077650863,1.2328292310428535
92,1.1077674010634648,0.8162877018269339,0.7721952761925829,1.2327149735820904
93,1.1076012705131528,0.8161496676415328,0.7720709626542319,1.2326012898457883
94,1.1074354118100815,0.8160112409877922,0.7719461474699278,1.232488193697939
95,1.1072698530980212,0.8158724365780659,0.7718208414976243,1.23237569265495
96,1.1071046185469595,0.8157332696068516,0.7716950543784058,1.232263805981242
97,1.1069397405551071,0.815593755377222,0.7715687965571114,1.2321525488971958
98,1.1067752391405936,0.8154539082142839,0.7714420759564198,1.2320419351025294
99,1.1066111384983963,0.8153137389690686,0.7713148989348253,1.2319319711030032
100,1.106447461653552,0.8151732621825245,0.7711872753803954,1.2318226667171075
101,1.1062842319908042,0.8150324895957636,0.7710592141469571,1.2317140286956811
102,1.1061214676054496,0.8148914339585275,0.7709307208490266,1.2316060529931327
103,1.1059591904453252,0.8147501055808692,0.7708018020954515,1.2314987522273644
104,1.1057974107905755,0.8146085130441882,0.7706724629895008,1.2313921300329003
105,1.105636152488297,0.8144666703429759,0.7705427117319877,1.2312861828716
106,1.1054754342020703,0.8143245877192923,0.7704125531223103,1.2311809105274591
107,1.1053152706655782,0.8141822742822997,0.7702819916139995,1.2310763078467553
108,1.1051556799131657,0.8140397377936051,0.7701510350197278,1.2309723781639077
109,1.1049966792391623,0.8138969909937548,0.7700196876379822,1.2308691189041154
110,1.1048382831066663,0.8137540411719724,0.7698879569260153,1.230766517877668
111,1.10468050113426,0.8136108940086967,0.7697558428662113,1.2306645652359387
112,1.1045233452716416,0.8134675587223262,0.7696233509254807,1.2305632433385356
113,1.1043668273684344,0.8133240412700458,0.7694904841957769,1.2304625401052172
114,1.1042109606052257,0.8131803501847825,0.7693572467465585,1.230362449703192
115,1.104055753841864,0.8130364921099171,0.7692236445374109,1.2302629581062512
116,1.1039012166661697,0.8128924727805253,0.76908968057204,1.2301640515328414
117,1.1037473611764097,0.8127483007728079,0.7689553603530421,1.2300657153924321
118,1.1035941925140331,0.8126039803819644,0.7688206824507988,1.2299679303007014
119,1.1034417174285651,0.8124595167758208,0.7686856514819268,1.2298706777177806
120,1.1032899395188023,0.8123149122398912,0.7685502668071226,1.2297739374742283
121,1.103138870069794,0.8121701744661466,0.7684145346586554,1.2296776919297587
122,1.1029885095688128,0.8120253073559169,0.7682784563193914,1.2295819176970004
123,1.102838864341653,0.8118803148148442,0.7681420343799261,1.2294865980933907
124,1.1026899390385916,0.8117351999030892,0.7680052707626699,1.2293917071095994
125,1.1025417350762576,0.8115899651585106,0.7678681666617017,1.2292972232882597
126,1.102394256147537,0.8114446144841759,0.7677307199978444,1.229203120013539
127,1.1022475013348394,0.8112991487893606,0.7675929369046394,1.2291093727684934
128,1.1021014770795088,0.8111535760271336,0.7674548186572328,1.2290159612844114
129,1.1019561771922886,0.8110078925114155,0.7673163670238292,1.2289228514973976
130,1.1018116067332375,0.8108621001661849,0.7671775794456078,1.2288300170419
131,1.10166775875581,0.8107161993508273,0.7670384561357197,1.228737427848855
132,1.1015246356721382,0.8105701935586667,0.7668990015744852,1.2286450590360405
133,1.1013822339574146,0.8104240835495994,0.7667592134710051,1.228552883637801
134,1.1012405520533515,0.8102778717969745,0.7666190931370614,1.228460872303905
135,1.1010995862481137,0.8101315562802612,0.7664786390352393,1.2283689909552502
136,1.1009593296559976,0.8099851372202704,0.7663378496145159,1.2282772105445403
137,1.1008197801177515,0.8098386150385282,0.7661967288824064,1.228185502693066
138,1.1006809333159981,0.809691987632831,0.766055274996246,1.2280938373787493
139,1.1005427820460776,0.8095452543881165,0.7659134886725807,1.228002186518553
140,1.1004053206247117,0.8093984138236625,0.7657713708949448,1.2279105228071323
141,1.1002685467978142,0.8092514656053519,0.7656289215523112,1.2278188120051157
142,1.1001324519725826,0.809104406964974,0.7654861401772393,1.2277270239431473
143,1.0999970282005853,0.8089572377646059,0.7653430272869985,1.2276351304395015
144,1.0998622680671684,0.8088099552221863,0.7651995818695871,1.2275431059755462
145,1.0997281616296735,0.808662555754641,0.765055803525325,1.227450917965743
146,1.0995946961745815,0.8085150372746464,0.7649116897620487,1.2273585341932691
147,1.0994618659223947,0.808367395373796,0.7647672385833781,1.2272659347604133
148,1.0993296596203403,0.8082196252981746,0.7646224496317823,1.2271730815074844
149,1.0991980703018567,0.8080717249824328,0.7644773231209557,1.2270799457802521
150,1.0990670716368596,0.8079236934131466,0.7643318610976416,1.2269864896010003
151,1.0989366657301498,0.8077755243513928,0.7641860592127646,1.2268926907254074
152,1.0988068492370047,0.8076272139632963,0.7640399170953915,1.2267985290515493
153,1.0986776077819869,0.8074787570776756,0.7638934334442452,1.2267039748231032
154,1.098548928934411,0.8073301485802046,0.7637466062382948,1.2266090003338068
155,1.0984208022016804,0.8071813815177904,0.7635994364355055,1.2265135816689086
156,1.0982932165771422,0.8070324523036162,0.7634519196488846,1.2264176917857506
157,1.0981661580882307,0.8068833534969103,0.7633040554710461,1.2263213088144034
158,1.0980396136304282,0.8067340791483791,0.7631558428248544,1.226224405232252
159,1.0979135758704173,0.806584627227119,0.7630072822589761,1.226126966187746
160,1.0977880408835887,0.8064349869249595,0.7628583670870307,1.2260289599626806
161,1.0976629794946815,0.8062851485564729,0.7627090949503895,1.2259303634966734
162,1.0975383798103377,0.8061351067948155,0.762559465720861,1.2258311556899077
163,1.0974142302166758,0.8059848531691336,0.7624094781675693,1.2257313216045629
164,1.097290513328592,0.8058343786573359,0.7622591269293788,1.2256308398170714
165,1.0971672151196419,0.8056836750401489,0.7621084099449316,1.225529682258617
166,1.0970443194246013,0.8055327334155229,0.7619573243349137,1.2254278297186478
167,1.0969218167410528,0.8053815475937367,0.7618058681912591,1.225325264493076
168,1.0967996939777946,0.8052301064636828,0.7616540387445256,1.225221969121713
169,1.0966779353257798,0.8050783985521268,0.7615018334397304,1.2251179267411605
170,1.096556528194112,0.8049264159247408,0.7613492478099543,1.2250131211651052
171,1.09643545805916,0.8047741489467426,0.7611962798666921,1.224907537539003
172,1.096314704411896,0.804621585881337,0.761042925752519,1.2248011519006083
173,1.0961942558621869,0.8044687166034021,0.7608891821002974,1.2246939543333282
174,1.0960740966770064,0.8043155308940231,0.7607350431960934,1.2245859330148225
175,1.095954210570758,0.8041620148690427,0.7605805069317464,1.2244770711366297
176,1.0958345819312567,0.8040081578473863,0.7604255686582735,1.224367352849157
177,1.0957151958237954,0.8038539470828513,0.7602702248083854,1.2242567679769745
178,1.0955960355180185,0.8036993717483254,0.7601144732611683,1.224145301199475
179,1.0954770872080488,0.8035444195888639,0.7599583095611394,1.2240329480605316
180,1.0953583305139267,0.8033890749883272,0.7598017245593693,1.2239196927327984
181,1.095239740217191,0.8032333279230552,0.7596447162371863,1.2238055188308794
182,1.0951213104783695,0.8030771633715479,0.7594872781392003,1.223690424832705
183,1.0950030231297567,0.8029205643877733,0.7593294051669591,1.2235743908685242
184,1.0948848584424755,0.8027635169094747,0.7591710900004724,1.2234574086238033
185,1.0947668009441978,0.8026060089011433,0.7590123280800082,1.2233394687421828
186,1.0946488342360519,0.8024480260109759,0.7588531130472143,1.2232205671944618
187,1.0945309441130406,0.8022895545266038,0.7586934387163923,1.2231006949668182
188,1.0944131162757453,0.8021305830842057,0.7585333040011913,1.2229798514479568
189,1.0942953311558716,0.8019710933550337,0.7583726989456645,1.2228580228397785
190,1.0941775712128126,0.8018110706049668,0.7582116196583492,1.222735203705177
191,1.094059818943637,0.8016505019977891,0.7580500583249624,1.2226113941454575
192,1.0939420602051446,0.801489367155075,0.7578880097466902,1.2224865832772356
193,1.0938242761795922,0.8013276525020135,0.7577254650579286,1.2223607616838386
194,1.0937064456168986,0.8011653397368868,0.7575624175742228,1.2222339245684084
195,1.0935885465853894,0.8010024119091858,0.7573988586150598,1.2221060656066915
196,1.0934705607933148,0.8008388534203775,0.7572347809912411,1.221977175669822
197,1.0933524848493983,0.8006746506057144,0.7570701796337256,1.2218472496487613
198,1.093234292710053,0.8005097862987354,0.7569050457323326,1.221716287732154
199,1.0931159650716655,0.8003442400312066,0.7567393695457917,1.221584285176657
200,1.0929974777605485,0.8001779967353093,0.7565731442527885,1.2214512287110744
201,1.0928788191123282,0.8000110409294141,0.7564063625642885,1.2213171189508232
202,1.0927599751292503,0.7998433572091058,0.756239017007027,1.221181952867968
203,1.0926409213457842,0.7996749295141363,0.7560710991009663,1.2210457212331358
204,1.0925216337242654,0.7995057357727395,0.7559025987265201,1.2209084258601643
205,1.0924020928043137,0.7993357610070091,0.7557335082952445,1.2207700644809298
206,1.0922822895711861,0.799164992051823,0.7555638217641599,1.220630633068539
207,1.0921622003168134,0.7989934118054023,0.7553935272943265,1.220490121687003
208,1.0920418085012238,0.7988210017606818,0.7552226166601653,1.2203485350737877
209,1.0919210942912125,0.7986477436350113,0.7550510805800724,1.2202058674559981
210,1.091800035270273,0.7984736185116817,0.7548789083097062,1.220062111865373
211,1.0916786154938622,0.7982986109779576,0.7547060928944929,1.2199172668940357
212,1.091556817040058,0.7981227085315132,0.7545326249357386,1.2197713330483286
213,1.0914346171363893,0.7979458959710356,0.7543584971526673,1.2196243060052474
214,1.0913120000246468,0.7977681565187197,0.754183699080139,1.219476181318343
215,1.0911889515478486,0.7975894784546044,0.7540082268582926,1.2193269646900713
216,1.091065449583199,0.7974098470921578,0.7538320705930301,1.2191766537070323
217,1.0909414760239315,0.797229248878636,0.753655221972252,1.219025249058105
218,1.09081701419166,0.797047668699179,0.7534776705137896,1.2188727503696253
219,1.0906920358993477,0.7968650922759152,0.7532994051884802,1.2187191536478514
220,1.0905665252508343,0.796681501038106,0.7531204163146092,1.2185644509739824
221,1.0904404707925317,0.7964968830734925,0.7529406959936545,1.2184086476198532
222,1.090313849749692,0.7963112267352032,0.7527602367317419,1.2182517429476254
223,1.0901866425717748,0.7961245177033102,0.7525790282302827,1.2180937387416801
224,1.0900588241888505,0.7959367457835544,0.7523970637321351,1.2179346253814647
225,1.0899303808509995,0.7957478995238775,0.7522143369272216,1.217774411610511
226,1.089801302123374,0.7955579665428658,0.7520308383054758,1.2176131016735934
227,1.0896715701641777,0.7953669341271912,0.7518465588088451,1.2174506916849932
228,1.089541165873144,0.7951747919336805,0.7516614909551874,1.2172871806175865
229,1.089410074596591,0.7949815317063738,0.7514756283078673,1.2171225725703754
230,1.0892782799023122,0.7947871446056984,0.7512889614726548,1.216956869988008
231,1.0891457635900825,0.794591619495177,0.7511014819601646,1.2167900711789073
232,1.0890125118669614,0.7943949495931397,0.7509131845205056,1.2166221843582914
233,1.0888785091312814,0.7941971290009883,0.7507240609704895,1.216453213259899
234,1.0887437441114602,0.7939981517125704,0.7505341059044228,1.216283164483354
235,1.088608201601417,0.7937980075946116,0.7503433116110262,1.2161120411781285
236,1.0884718667649,0.7935966943119029,0.75015167070371,1.2159398481523325
237,1.0883347255426379,0.7933942064599248,0.7499591780775559,1.2157665898501144
238,1.0881967648087074,0.7931905386799882,0.7497658269080223,1.2155922630589346
239,1.0880579719424504,0.7929856875513082,0.7495716102364738,1.2154168781108707
240,1.0879183383829782,0.7927796498290137,0.7493765235586153,1.2152404504231746
241,1.0877778529391036,0.7925724230539917,0.7491805619319607,1.21506298143839
242,1.0876364900757158,0.7923640052240044,0.7489837208805536,1.214884479540672
243,1.087494250294301,0.7921543926279098,0.7487859930524497,1.214704947128608
244,1.0873511272653966,0.7919435890102249,0.748587376867447,1.2145243985520866
245,1.0872071118014217,0.791731594976717,0.748387868684309,1.2143428401503513
246,1.0870621940238339,0.7915184109426123,0.7481874640890263,1.2141602876010364
247,1.086916366372703,0.7913040398665109,0.747986158927074,1.2139767497613159
248,1.086769622352742,0.79108848431666,0.7477839528378182,1.2137922364998903
249,1.0866219575933682,0.7908717486607921,0.7475808439400966,1.2136067627169955
250,1.086473368095984,0.7906538378550059,0.7473768311572089,1.2134203461326014
251,1.086323845469193,0.7904347569726446,0.7471719110064519,1.2132329925491832
252,1.0861733873414996,0.7902145103183054,0.7469660810389789,1.2130447161656077
253,1.0860219914598153,0.7899931069832249,0.7467593444568178,1.2128555310361566
254,1.0858696555401264,0.7897705538314085,0.7465517000564662,1.2126654480262289
255,1.0857163735248465,0.7895468559273612,0.7463431467370802,1.2124744761837676
256,1.085562146443261,0.7893220233463774,0.746133684841715,1.212282638816926
257,1.0854069741482162,0.7890960659312225,0.7459233155733084,1.212089943354668
258,1.0852508551218125,0.788868993076502,0.7457120406914238,1.211896414936258
259,1.0850937885788856,0.7886408151626702,0.7454998611725769,1.21170207452077
260,1.0849357773608055,0.7884115451801293,0.7452867806227441,1.2115069395431617
261,1.0847768224707242,0.7881811958135607,0.7450728017928202,1.2113110279420167
262,1.0846169291669718,0.7879497797862571,0.7448579273858148,1.2111143559856914
263,1.084456100299166,0.7877173091921879,0.7446421616321426,1.2109169406106932
264,1.0842943361799169,0.7874837987321086,0.7444255083025473,1.2107188056234097
265,1.0841316430311372,0.7872492630514493,0.7442079717593991,1.2105199714303165
266,1.0839680284309674,0.7870137185161398,0.7439895585207456,1.2103204592825805
267,1.083803496851504,0.7867771805902237,0.7437702749799968,1.2101202896381082
268,1.0836380594071606,0.7865396670933192,0.7435501266782891,1.2099194864427176
269,1.0834717243054832,0.786301195392734,0.7433291198558256,1.2097180715623272
270,1.083304497158338,0.7860617821411695,0.7431072594806977,1.2095160654195007
271,1.0831363910540055,0.785821447026819,0.7428845552491836,1.2093134931630773
272,1.0829674108558385,0.7855802085380602,0.7426610145799517,1.2091103725716223
273,1.0827975697985117,0.7853380846653714,0.7424366445609352,1.2089067278840753
274,1.0826268743700995,0.7850950941653132,0.7422114545251932,1.2087025794799837
275,1.0824553391196863,0.7848512585307345,0.7419854521373284,1.2084979578972446
276,1.0822829764208717,0.7846065984170963,0.7417586502844725,1.2082928854516573
277,1.0821097986575952,0.7843611367774351,0.7415310601465105,1.208087384095147
278,1.081935818023084,0.7841148947359081,0.7413026919214396,1.2078814798535311
279,1.0817610478924677,0.7838678925508246,0.741073556933822,1.207675197224573
280,1.0815854997322636,0.7836201506329393,0.7408436651947347,1.207468560749287
281,1.0814091874687215,0.7833716919940925,0.7406130298147148,1.207261596473884
282,1.081232123533135,0.7831225384277025,0.7403816631155311,1.2070543269816867
283,1.081054322150914,0.7828727134021647,0.7401495780759122,1.2068467726461378
284,1.0808757978792094,0.7826222386083416,0.7399167872633303,1.2066389563758493
285,1.0806965616794384,0.7823711372740403,0.7396833039237173,1.2064309040286036
286,1.0805166318309585,0.7821194335618289,0.7394491433954261,1.2062226431862433
287,1.0803360265826694,0.7818671500254102,0.7392143201607609,1.2060142003637702
